종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
"469900","하나31호스팩","KOSDAQ","금융","2065","-5","-0.24","11574325000"
"475240","하나32호스팩","KOSDAQ","금융","2080","-5","-0.24","6656000000"
"475250","하나33호스팩","KOSDAQ","금융","2080","-5","-0.24","7696000000"
"484130","하나34호스팩","KOSDAQ","금융","2025","5","0.25","9153000000"
"0041L0","하나35호스팩","KOSDAQ","금융","2005","0","0.00","12090150000"
"0101C0","하나36호스팩","KOSDAQ","금융","2000","2","0.10","15480000000"
"299030","하나기술","KOSDAQ","기계·장비","19510","-940","-4.60","155980694100"
"067310","하나마이크론","KOSDAQ","전기·전자","40450","-3050","-7.01","2688477941700"
"166090","하나머티리얼즈","KOSDAQ","전기·전자","64000","-5400","-7.78","1265771136000"
"136480","하림","KOSDAQ","음식료·담배","2890","-35","-1.20","306946038780"
"003380","하림지주","KOSDAQ","금융","11280","-50","-0.44","1263423404880"
"450330","하스","KOSDAQ","제약","5900","-150","-2.48","48302373700"
"101670","하이드로리튬","KOSDAQ","금속","1719","-81","-4.50","97599984453"
"365590","하이딥","KOSDAQ","전기·전자","1342","-86","-6.02","41609762128"
"149980","하이로닉","KOSDAQ","의료·정밀기기","4840","-220","-4.35","102580716920"
"013030","하이록코리아","KOSDAQ","금속","35650","-1600","-4.30","419534333600"
"126700","하이비젼시스템","KOSDAQ","의료·정밀기기","13690","-360","-2.56","204557513280"
"160190","하이젠알앤엠","KOSDAQ","전기·전자","29700","-2450","-7.62","917373600000"
"221840","하이즈항공","KOSDAQ","운송장비·부품","2320","-60","-2.52","43385301520"
"106190","하이텍팜","KOSDAQ","제약","14000","-360","-2.51","148864422000"
"065650","하이퍼코퍼레이션","KOSDAQ","유통","2110","0","0.00","46192067250"
"066130","하츠","KOSDAQ","전기·전자","3675","-10","-0.27","47040000000"
"004590","한국가구","KOSDAQ","유통","6110","-400","-6.14","91650000000"
"039340","한국경제TV","KOSDAQ","오락·문화","4670","-120","-2.51","102740000000"
"034950","한국기업평가","KOSDAQ","일반서비스","101200","-1000","-0.98","459500016800"
"222980","한국맥널티","KOSDAQ","음식료·담배","2000","-80","-3.85","22062966000"
"256840","한국비엔씨","KOSDAQ","제약","3065","-145","-4.52","209630325590"
"219750","한국비티비","KOSDAQ","의료·정밀기기","586","-14","-2.33","38340154610"
"025550","한국선재","KOSDAQ","금속","3125","-165","-5.02","79731262500"
"017890","한국알콜","KOSDAQ","화학","12000","-270","-2.20","255282072000"
"080720","한국유니온제약","KOSDAQ","제약","2725","0","0.00","21562456300"
"041460","한국전자인증","KOSDAQ","IT 서비스","3475","-55","-1.56","66025000000"
"101680","한국정밀기계","KOSDAQ","기계·장비","2450","-130","-5.04","20589800000"
"039740","한국정보공학","KOSDAQ","유통","4370","-355","-7.51","35040394890"
"053300","한국정보인증","KOSDAQ","IT 서비스","5390","-180","-3.23","218786007440"
"025770","한국정보통신","KOSDAQ","통신","8320","-420","-4.81","311536334720"
"464440","한국제13호스팩","KOSDAQ","금융","2110","0","0.00","9115200000"
"479880","한국제15호스팩","KOSDAQ","금융","2055","0","0.00","14117850000"
"062970","한국첨단소재","KOSDAQ","전기·전자","3105","80","2.64","177260146470"
"023760","한국캐피탈","KOSDAQ","금융","778","-8","-1.02","245544250128"
"054040","한국컴퓨터","KOSDAQ","전기·전자","5040","-280","-5.26","80999301600"
"021650","한국큐빅","KOSDAQ","화학","2045","10","0.49","33436901335"
"032300","한국파마","KOSDAQ","제약","9440","-220","-2.28","102959257440"
"037230","한국팩키지","KOSDAQ","종이·목재","1768","-115","-6.11","52686978136"
"448900","한국피아이엠","KOSDAQ","운송장비·부품","102100","3100","3.13","620202059700"
"030520","한글과컴퓨터","KOSDAQ","IT 서비스","20400","1100","5.70","493266777600"
"052600","한네트","KOSDAQ","통신","3240","-80","-2.41","37466388000"
"256150","한독크린텍","KOSDAQ","기계·장비","5080","-30","-0.59","42646600000"
"092460","한라IMS","KOSDAQ","운송장비·부품","20550","-850","-3.97","351603924000"
"125490","한라캐스트","KOSDAQ","운송장비·부품","14660","-430","-2.85","535124480320"
"452190","한빛레이저","KOSDAQ","기계·장비","5790","-490","-7.80","138500025030"
"047080","한빛소프트","KOSDAQ","IT 서비스","1430","97","7.28","35495977660"
"452280","한선엔지니어링","KOSDAQ","금속","27950","-200","-0.71","537972376500"
"066980","한성크린텍","KOSDAQ","일반서비스","2245","-110","-4.67","116594355625"
"114810","한솔아이원스","KOSDAQ","기계·장비","13800","-490","-3.43","388375801200"
"042520","한스바이오메드","KOSDAQ","제약","29100","-3800","-11.55","415005779700"
"430690","한싹","KOSDAQ","IT 서비스","3725","-235","-5.93","40585007400"
"078350","한양디지텍","KOSDAQ","전기·전자","31550","-3350","-9.60","480960252100"
"045100","한양이엔지","KOSDAQ","일반서비스","30600","-1050","-3.32","535500000000"
"320000","한울반도체","KOSDAQ","기계·장비","11600","-1000","-7.94","77358196000"
"091440","한울소재과학","KOSDAQ","전기·전자","2365","-140","-5.59","76794011965"
"276730","한울앤제주","KOSDAQ","음식료·담배","13480","580","4.50","30797877320"
"024740","한일단조","KOSDAQ","운송장비·부품","2540","-125","-4.69","83558504460"
"005860","한일사료","KOSDAQ","음식료·담배","2875","-185","-6.05","113285594375"
"007770","한일화학","KOSDAQ","화학","7550","-80","-1.05","26500500000"
"198940","한주라이트메탈","KOSDAQ","금속","2500","-130","-4.94","48653722500"
"058450","한주에이알티","KOSDAQ","오락·문화","5000","-160","-3.10","25066860000"
"107640","한중엔시에스","KOSDAQ","전기·전자","52800","-3200","-5.71","478629148800"
"079170","한창산업","KOSDAQ","금속","5780","-170","-2.86","30056000000"
"054920","한컴위드","KOSDAQ","IT 서비스","5370","-180","-3.24","151525724970"
"457370","한켐","KOSDAQ","화학","11970","60","0.50","96503743980"
"002680","한탑","KOSDAQ","음식료·담배","462","-42","-8.33","14930361138"
"098070","한텍","KOSDAQ","금속","36400","2200","6.43","404809532400"
"408470","한패스","KOSDAQ","금융","9440","-360","-3.67","99799680000"
"498390","한화플러스제5호스팩","KOSDAQ","금융","2050","0","0.00","10168000000"
"034810","해성산업","KOSDAQ","금융","6700","-130","-1.90","211587018400"
"03481K","해성산업1우","KOSDAQ","금융","6170","-100","-1.59","8498885010"
"059270","해성에어로보틱스","KOSDAQ","금속","8530","-1000","-10.49","95240000470"
"076610","해성옵틱스","KOSDAQ","의료·정밀기기","1929","-121","-5.90","106433423760"
"220180","핸디소프트","KOSDAQ","IT 서비스","1738","9","0.52","41591803396"
"900270","헝셩그룹","KOSDAQ","금융","820","-70","-7.87","20011857280"
"214180","헥토이노베이션","KOSDAQ","IT 서비스","16700","-200","-1.18","216989228900"
"234340","헥토파이낸셜","KOSDAQ","금융","26400","-200","-0.75","368825318400"
"084990","헬릭스미스","KOSDAQ","일반서비스","6370","-1190","-15.74","293611116890"
"170030","현대공업","KOSDAQ","운송장비·부품","5450","-50","-0.91","83603000000"
"319400","현대무벡스","KOSDAQ","기계·장비","39750","2300","6.14","4427197550250"
"048410","현대바이오","KOSDAQ","화학","11570","-1580","-12.02","1116569468040"
"052260","현대바이오랜드","KOSDAQ","화학","3930","-50","-1.26","117900000000"
"016790","현대사료","KOSDAQ","음식료·담배","994","0","0.00","187340898626"
"041440","현대에버다임","KOSDAQ","기계·장비","8720","600","7.39","155579728640"
"039010","현대에이치티","KOSDAQ","전기·전자","9780","-190","-1.91","84352500000"
"090850","현대이지웰","KOSDAQ","IT 서비스","5650","430","8.24","127000151950"
"460930","현대힘스","KOSDAQ","운송장비·부품","15760","-510","-3.13","559648174960"
"092300","현우산업","KOSDAQ","전기·전자","3985","185","4.87","79545824335"
"011080","형지I&C","KOSDAQ","섬유·의류","2540","-30","-1.17","10912505480"
"308100","형지글로벌","KOSDAQ","유통","681","-15","-2.16","16359668448"
"064240","홈캐스트","KOSDAQ","유통","1754","-84","-4.57","60853716254"
"039610","화성밸브","KOSDAQ","기계·장비","7210","-140","-1.90","75058984000"
"126640","화신정공","KOSDAQ","운송장비·부품","2260","120","5.61","79226356600"
"127980","화인써키트","KOSDAQ","전기·전자","4700","-300","-6.00","55651214800"
"061250","화일약품","KOSDAQ","제약","8110","-140","-1.70","68266606240"
"097870","효성오앤비","KOSDAQ","화학","5590","-150","-2.61","47459100000"
"290270","휴네시온","KOSDAQ","IT 서비스","3310","-150","-4.34","31801394320"
"353190","휴럼","KOSDAQ","음식료·담배","2600","-5","-0.19","20476778400"
"090710","휴림로봇","KOSDAQ","기계·장비","10440","-250","-2.34","1247133136680"
"078590","휴림에이텍","KOSDAQ","운송장비·부품","3825","-230","-5.67","38218707675"
"205470","휴마시스","KOSDAQ","제약","3560","-240","-6.32","92115003560"
"115160","휴맥스","KOSDAQ","유통","7000","-160","-2.23","30184994000"
"028080","휴맥스홀딩스","KOSDAQ","IT 서비스","7700","-390","-4.82","17617145700"
"175140","휴먼테크놀로지","KOSDAQ","전기·전자","3155","-195","-5.82","78699118215"
"200670","휴메딕스","KOSDAQ","제약","27450","-850","-3.00","308261578500"
"065510","휴비츠","KOSDAQ","의료·정밀기기","6940","-150","-2.12","79711889220"
"263920","휴엠앤씨","KOSDAQ","기타제조","3300","90","2.80","32369785800"
"243070","휴온스","KOSDAQ","제약","29400","-3200","-9.82","352202151000"
"084110","휴온스글로벌","KOSDAQ","제약","31050","-1700","-5.19","393087162600"
"145020","휴젤","KOSDAQ","제약","248500","-5500","-2.17","3057552200500"
"024060","흥구석유","KOSDAQ","유통","12480","-1070","-7.90","187200000000"
"010240","흥국","KOSDAQ","기계·장비","5320","-140","-2.56","62275920000"
"189980","흥국에프엔비","KOSDAQ","음식료·담배","1242","-57","-4.39","49851181134"
"037440","희림","KOSDAQ","일반서비스","5720","440","8.33","79636557000"
"238490","힘스","KOSDAQ","기계·장비","2925","-125","-4.10","33088290300"
